,far_STR,around_STR,inside_STR
424498,9.520826808643909,24.177889132477297,15.440025054807391
425123,2.8076547003771477,18.11705545467244,24.710155049587932
425217,22.48401211713228,5.542466060810053,5.037585549197801
425876,65.08403361344538,41.008403361344534,11.260504201680673
427147,7.508925486582978,26.21213866175285,38.77692041920995
427569,10.853379152348225,15.592783505154639,12.227949599083619
431982,4.656832866024625,9.06985249299037,16.859685480921613
434280,10.702658708627238,10.716223548562127,2.6180141074335324
434707,0.9098428453267163,4.218362282878412,8.312655086848634
435390,0.16817321841496743,7.904141265503468,7.588816480975405
436112,49.780288763339605,5.963590709353421,0.06277463904582549
436654,8.224755700325732,14.759771986970685,19.605048859934854
437430,0.5802320928371348,12.344937975190076,12.204881952781113
437528,69.83032873807,103.28738069989396,5.779427359490986
439883,2.0399113082039912,1.4486326681448634,6.341463414634147
440399,16.913462844722186,35.239777204184215,26.599646787121316
443769,32.14934409687184,48.81937436932392,40.585267406659945
444131,4.658449968665135,28.869855859619804,14.351368289116357
444402,56.41536273115221,24.125177809388333,32.005689900426745
444879,42.7097353073127,9.01749663526245,3.6339165545087484
445905,42.42015294646874,8.99685110211426,3.148897885739991
446264,395.4337899543379,183.25722983257228,31.963470319634702
446364,15.021950753960681,15.15556403893873,33.28879557167399
447206,8.237747653806048,24.817518248175183,21.115745568300312
449400,2.7431421446384037,15.987808257134942,6.927126627874758
449645,2.8886725089256737,10.029211295034079,11.846802986043492
451177,8.897104128157734,10.252618607516945,22.82193468884781
454779,40.09077155824508,38.12405446293495,8.925869894099849
456047,12.591508052708638,47.04245973645681,18.945827232796486
456885,0.904977375565611,5.6639101263847715,3.8539553752535496
458132,58.0952380952381,308.0,32.476190476190474
458524,6.405257881252088,8.622034087111508,24.217444580594854
459202,1.4700339238597813,2.7139087825103654,1.9223520542781758
462613,202.2965879265092,82.61154855643045,22.04724409448819
463229,1.909030544488712,14.99003984063745,23.256972111553782
465494,11.72287687931735,41.852905323039415,14.425030475416497
467506,6.431686046511628,78.81540697674419,61.51889534883721
470604,12.678682411435673,14.512119328775638,24.362958359229335
471714,3.9169419537517696,9.627182633317604,1.2741859367626238
473772,73.11320754716981,20.471698113207548,1.6981132075471699
476802,203.70370370370372,129.16666666666669,24.537037037037038
476914,7.893841442667574,33.37870023817625,10.275603946920722
480984,215.59139784946234,567.6344086021505,80.75268817204301
482851,15.106580166821132,32.20574606116775,10.379981464318814
483076,6.259541984732825,31.755725190839694,1.3740458015267176
483634,14.564470808616923,11.692163596628161,21.83890103028411
484480,4.687842278203724,4.359255202628696,2.475355969331873
484782,22.77432712215321,16.21808143547274,6.073153899240856
484793,2.8140013726835966,6.9320521619766655,5.078929306794784
485975,83.27702702702703,83.86824324324324,12.837837837837837
497169,332.8125,115.625,13.750000000000002
499060,440.7582938388626,342.65402843601896,0.0
499446,3.99002493765586,5.187032418952618,10.224438902743142
499543,7.280750137892995,14.469571612428755,12.300055157198015
500841,42.249657064471876,11.522633744855968,8.573388203017833
501493,110.81967213114754,14.262295081967213,0.6557377049180327
506084,4.084982219385429,7.258138050515182,5.15181909364457
506164,18.949848535846517,70.01009761023225,36.014809828340624
536404,28.43170899107756,14.910775566231985,11.30748112560055
537609,5.347808604744672,11.137917169280257,4.664254121431444
539359,0.22858884486437062,10.149344711978056,13.151478207863457
541857,9.332993023651524,2.662923260166752,4.543134252169474
542878,73.79375591296122,163.38694418164616,38.12677388836329
543917,15.674174637457575,11.81734032705955,5.121875964208577
544603,77.74869109947645,129.00523560209425,50.57591623036649
545141,37.318067145352224,24.412963322336502,11.74073355326994
545525,4.729309271935283,28.47542003733665,17.06285003111388
554491,0.43350363833410743,1.6566031893481963,7.0289518501316
554761,33.02433371958285,21.147161066048668,3.563151796060255
555040,4.603100046970408,14.091122592766558,8.031939877876937
555574,42.90834613415259,37.83922171018945,55.55555555555556
556363,5.581053791077657,3.341288782816229,5.470901413622177
559023,64.28571428571429,103.37301587301589,13.690476190476192
560542,15.254237288135593,1.1864406779661016,0.0
562385,34.770114942528735,114.08045977011494,66.16379310344827
562519,23.766816143497756,32.28699551569507,8.849028400597907
563165,134.76510067114094,155.9731543624161,10.87248322147651
563254,7.6980014803849,6.624722427831236,1.1843079200592153
563299,26.912534263643163,9.07052080737603,6.753052579117867
563512,1.2304921968787514,13.325330132052821,37.244897959183675
564047,1.5431627196333078,16.31779984721161,14.545454545454545
608744,4.185267857142857,4.445684523809524,8.389136904761903
