,far_STR,around_STR,inside_STR
"2020-07-21/720520_7B,7C",35.48838209982788,9.896729776247849,43.58864027538726
"2020-07-21/720976_1A,1B",23.063063063063062,10.018018018018019,6.954954954954955
"2020-07-21/722547_7B,8A",68.91402714932127,9.592760180995477,1.6742081447963801
"2020-07-21/722733_4A,4B",238.05601317957166,23.88797364085667,1.8121911037891267
"2020-07-21/722815_1A,1B",26.40203418561944,17.092809718886848,22.700946461364598
"2020-07-21/723590_2A,2B",30.88167053364269,6.7749419953596295,1.531322505800464
"2020-07-22/705909_8B,8C",602.0224719101124,133.93258426966293,9.438202247191011
"2020-07-22/707707_A,B",57.28449462957863,24.73147893142385,38.25392453869457
"2020-07-22/708683_9B,9C",653.2385466034756,68.08846761453397,4.107424960505529
"2020-07-23/710294_1A,1B",41.465175027066046,26.777336701551786,4.366654637315049
"2020-07-23/711378_5A,5B",36.598367482925205,12.243878060969514,26.71997334666
"2020-07-23/713670_A,B",15.267433987813133,20.31144211238998,6.059580230196344
"2020-07-23/713710_A,B",17.953985209531634,32.785538208709944,44.7000821692687
"2020-07-23/714977_10A,10B",396.93318729463306,241.18291347207008,26.615553121577218
"2020-07-23/715266_1A,1B",53.77232142857142,13.90625,16.808035714285715
"2020-07-23/715478_A,B",78.78787878787878,34.609250398724086,39.23444976076555
"2020-07-23/716838_A,B",39.67461890764919,9.55636065349648,26.748239797662176
"2020-07-23/717298_4B,4C",189.17704011065007,69.1908713692946,107.74550484094053
"2020-07-23/717577_B,C",32.84869976359338,4.7281323877068555,18.817966903073284
"2020-07-23/717996_10B,11A",225.89743589743588,40.76923076923077,0.5128205128205128
"2020-07-23/718731_6B,6C",44.35643564356436,21.782178217821784,0.9900990099009901
"2020-07-23/718805_A,B",31.638991000126758,31.664342755735834,40.20788439599442
"2020-07-24/670525_1A,1B",473.9910313901345,262.3318385650224,47.75784753363229
"2020-07-24/670743_1A,1B",711.71875,420.3125,9.375
"2020-07-24/699651_3A,3B",11.057012721847023,4.1542327626825815,5.638448248782786
"2020-07-24/700047_1A,1B",97.2848948374761,14.130019120458892,5.6978967495219885
"2020-07-25/653549_1A,1B",97.98326539369235,10.641493241793606,1.4803690195237074
"2020-07-25/654082_7B,7C",95.2751073839231,25.5676007363469,68.74616485988955
"2020-07-25/656650_A,B",50.995442552170786,14.811705444950826,6.4284000959462695
"2020-07-25/662814_1A,1B",26.17693670178055,9.685839470495013,31.51859793045586
"2020-07-25/666806_10A,10B",28.333043629410742,12.949765339822703,8.864940031288024
"2020-07-25/667014_7B,7C",155.26418786692759,77.69080234833659,28.21917808219178
"2020-07-25/674856_2A,2B",58.37150127226464,17.421543681085666,29.17726887192536
"2020-07-25/675056_10B,10C",16.518682944876065,2.478727339992601,6.289308176100629
"2020-07-25/676429_1A,1B",306.16309658023295,120.33070274332958,40.210447200300635
"2020-07-25/677429_7B,7C",143.19719368579305,50.112753695815584,15.20922074668003
"2020-07-25/679441_7A,7B",148.06739345887016,18.89659729104724,4.625041295011562
"2020-07-25/679616_8B,8C",26.699629171817058,17.33621755253399,9.023485784919654
"2020-07-25/681207_2A,2B",371.04309303262187,102.81917035843738,123.60048328634716
"2020-07-25/684294_7B,7C",261.7728531855956,0.0,0.0
"2020-07-25/692334_11B,11C",48.81740775780511,87.03878902554399,11.163670766319774
"2020-07-25/692717_10A,10B",22.37442922374429,0.0,0.0
"2020-07-25/696917_8B,8C",124.72799208704252,58.259149357072204,11.177052423343223
"2020-07-27/490791_1,2",76.77502138579982,27.074422583404615,4.148845166809239
2020-07-27/493847_10B,71.6691431401684,39.37592867756315,49.28182268449728
"2020-07-27/500707_2,3",2269.078947368421,0.0,0.0
"2020-07-27/506864_1A,1B",109.56022944550669,0.82855321861058,0.0
"2020-07-27/509615_3F,3G",8.709996700758825,14.986803035301879,34.345100626855825
"2020-07-27/525188_7B,7C",28.166445623342174,5.338196286472149,5.968169761273209
"2020-07-27/531267_9B,9C",57.74647887323944,0.0,0.0
"2020-07-27/532492_1A,1B",275.414364640884,2.716390423572744,0.0
"2020-07-28/434149_2D,3A",71.36752136752136,4.985754985754986,0.2849002849002849
"2020-07-28/464861_8A,8B",19.50902416641175,4.443254817987152,15.364025695931478
"2020-07-28/466621_A,B",224.0343347639485,113.23319027181688,12.160228898426324
"2020-07-28/482040_7B,7C",4.516129032258064,0.0,0.0
"2020-07-28/483718_7A,7B",95.34482758620689,11.724137931034482,13.620689655172413
"2020-07-28/485580_1A,1B",415.8278628738147,114.15025528811087,4.449307075127644
"2020-07-28/485778_1A,1B",22.14690658121765,3.185851614493468,3.672664530441213
"2020-07-28/486420_6B,6C",83.81642512077295,23.152173913043477,19.855072463768117
other/336647_7B,11.26005361930295,5.630026809651475,2.4128686327077746
"other/339345_6,7A",17.02898550724638,0.36231884057971014,0.7246376811594203
"other/363202_1A,1B",91.06753812636165,9.198741224885016,0.0
"other/371327_A,B",14.341267970775395,2.297902427527693,2.510016497761018
