,far_STR,around_STR,inside_STR
1026760,21.279163314561544,40.26548672566372,17.779565567176185
1026761,1.0361384887541065,10.411928228455901,15.16300227445034
1026762,10.36531690140845,36.50968309859155,96.0387323943662
1026763,3.002510137092103,8.688936088047885,28.972774666924117
1026764,1.6875340228633642,9.934676102340772,25.25857376156777
1026765,99.58537504711647,58.952129664530716,23.181304183942704
1026766,14.79896040360801,5.855373796055649,5.626051062528665
1026768,6.379731379731379,40.10989010989011,35.317460317460316
1026769,9.625300790649707,7.322103815744242,21.106909590924715
1026770,2.958925442865486,6.355849717734086,12.273700603465057
1026771,25.04676782373727,6.401995427146123,4.406568281022656
1026772,0.8399209486166008,4.24901185770751,5.113636363636364
1026773,21.691315889268107,30.451270383010996,29.61698900265453
1026774,0.7352109489876711,1.7984390906006107,5.440561022508765
1026775,1.2744124462098643,2.457795431976167,3.0453492221118834
1026776,63.35504885993485,23.07274701411509,0.8143322475570033
1026777,936.3484087102178,425.6281407035176,35.34338358458962
1026778,36.58674721540495,8.91070417217293,21.446101566924675
1026779,48.64661654135338,29.348370927318296,112.63157894736841
1026780,1.7937971500419112,12.724224643755239,9.639564124057
1026781,6.046588468528002,7.136956880885512,8.22732529324302
1026782,0.013007284079084289,3.446930280957336,17.286680541103017
1026783,23.966256396072467,9.805006223205643,1.2722998202185036
1026784,0.3577409042472218,4.726746841223931,50.372963921449234
1026785,0.1272984441301273,5.6859971711456865,23.748231966053748
1026786,6.501519476931578,16.778708905055716,17.19311170457685
1026787,46.25135820354944,66.93227091633466,117.81963056863457
1026796,0.4309973278165675,2.8704422032583397,9.749159555210758
1026797,2.3990282417248707,12.875797145460066,13.877922866686912
1026798,1.68998476243247,5.637899986147666,25.890012467100703
1026799,20.144628099173552,26.34297520661157,5.578512396694215
1026800,1.1071967790639154,25.012581781580273,28.686462003019624
1026801,0.39666798889329624,23.819912733042443,101.62633875446252
1026802,6.262660364618501,5.87440918298447,13.538149898717084
1026803,61.40443505807814,38.85955649419219,6.282998944033791
1026804,1.6718065249147867,7.060542119785749,83.4280149326408
1026805,3.1349628055260363,9.298618490967057,8.023379383634431
1026806,1.2722646310432568,8.142493638676845,98.64291772688719
1026807,16.940948693126813,11.829622458857695,14.501452081316554
1026808,0.414185865907326,11.286564845974631,26.38709120717922
1026809,5.154061624649859,16.554621848739494,85.54621848739495
1026810,0.26333113890717574,6.978275181040158,10.994075049374588
1026811,3.219388677880268,5.462108880448544,10.001808645324651
1026812,36.79106670584778,19.306494269761977,10.373200117543343
1026813,0.3714841676985671,27.401379798337167,75.42897576508048
1026814,20.15209125475285,47.508505103061836,84.57074244546729
1026815,9.252912954078136,46.19602467443455,18.437285812200138
1026816,3.4702549575070822,39.51841359773371,43.319169027384326
1026817,5.3406998158379375,213.0755064456722,58.93186003683242
1026818,115.41463414634146,185.1707317073171,75.70731707317073
1026819,8.88814913448735,5.725699067909454,8.189081225033288
1026821,2.1296296296296298,4.1782407407407405,7.881944444444445
1026822,5.14218932606155,39.929879236462796,7.908063887806778
1026823,34.065934065934066,1.465201465201465,0.0
1026825,0.547556276617319,5.658081525045629,16.832285540458326
1026827,203.7953795379538,21.815181518151817,0.825082508250825
1026828,15.221987315010571,99.78858350951374,61.25792811839324
1026829,16.5929203539823,82.96460176991151,147.3230088495575
1026831,25.053533190578158,259.38615274803715,110.63526052819415
1026832,4.0111940298507465,32.55597014925373,44.1464552238806
1026833,1.3608247422680413,11.298969072164947,58.5360824742268
1026834,33.3067940552017,27.547770700636942,1.0615711252653928
1026835,26.661631419939575,137.9154078549849,10.120845921450151
1026836,0.5251520176893312,16.279712548369265,42.67551133222775
1026837,19.75186104218362,16.277915632754343,14.56575682382134
1026838,0.0841300191204589,4.611854684512428,38.97514340344168
1026839,0.4240987900710989,11.525508294873394,65.04927030061121
1026848,2.051767676767677,38.69949494949495,60.00631313131313
1026849,3.5653650254668934,8.681380871533673,25.568760611205434
1026850,6.976744186046512,17.795753286147622,3.185035389282103
1026851,107.48922413793103,128.39439655172413,60.39870689655172
1026852,485.4285714285714,138.71428571428572,68.71428571428572
1026853,0.018040772145047807,26.15911961031932,53.52697095435685
1026854,20.647948164146868,85.4427645788337,85.91792656587472
1026855,2.9688087185268697,21.570838030815484,36.26456219466366
1026856,93.91438886023724,37.85456420835482,28.21041774110366
1026857,4.8818407960199,13.588308457711443,91.94651741293532
1026858,49.881460407776196,85.82266477003319,28.07017543859649
1026861,83.58566604944994,43.61180699270232,46.10608866136586
1026863,3.4482758620689653,84.94694960212202,120.88859416445624
1026864,0.0,12.213740458015266,14.599236641221374
1026865,19.69111969111969,72.43243243243244,99.61389961389962
1026866,14.92262343404569,2.800294767870302,1.2527634487840826
1026867,5.222437137330754,28.04642166344294,11.218568665377177
1026868,0.0615637184485943,4.535193925713113,16.396470346808947
1026869,2.955665024630542,8.264915161466886,12.096332785987958
1026872,6.589631480324797,43.566520924422235,38.913179262960654
1026873,2.0191599115696386,9.771554900515845,62.25497420781135
1026874,9.00168685784389,6.992792516485203,50.7897561723662
1026877,100.87445346658339,67.14553404122424,28.044971892567144
1026878,115.03537735849056,95.16509433962264,3.0070754716981134
1026879,0.28968713789107764,46.118192352259555,58.42989571263036
1026880,4.761904761904762,441.09347442680775,74.42680776014109
1026882,7.82293986636971,12.583518930957686,62.054565701559014
1026883,76.931330472103,132.02789699570815,66.95278969957081
1026885,347.78761061946904,30.973451327433626,0.6637168141592921
1026886,5.39906103286385,0.21340162185232608,0.14938113529662825
1026887,139.3884892086331,123.02158273381293,12.679856115107913
1026888,361.64154103852593,205.52763819095478,34.67336683417086
1026889,2.592550662289143,12.419336578738822,24.827351975546247
